customer_id,first_name,last_name,email,phone,city,state,region,signup_date,loyalty_member,email_missing
1030,Joseph,Wilson,joseph.wilson1030@example.com,(709) 524-5473,Houston,TX,South,2022-02-14,False,False
1031,James,Garcia,james.garcia1031@example.com,(471) 860-2243,Dallas,TX,South,2020-08-15,False,False
1032,Steven,Williams,steven.williams1032@example.com,(725) 759-2280,Detroit,MI,Midwest,2023-08-18,False,False
1033,Sandra,Davis,sandra.davis1033@example.com,(273) 568-1627,Boston,MA,Northeast,2019-05-01,True,False
1034,David,Miller,david.miller1034@example.com,(456) 509-5496,Los Angeles,CA,West,2021-09-10,True,False
1035,Matthew,Martin,matthew.martin1035@example.com,(467) 208-5906,Philadelphia,PA,Northeast,2024-02-03,False,False
1036,Mark,Lopez,mark.lopez1036@example.com,(615) 793-1194,Seattle,WA,West,2022-07-13,False,False
1037,Daniel,Taylor,daniel.taylor1037@example.com,(607) 433-4717,Seattle,WA,West,2019-09-04,True,False
1038,Jessica,Davis,jessica.davis1038@example.com,(765) 975-8679,Atlanta,GA,South,2024-08-01,False,False
1039,David,Sanchez,david.sanchez1039@example.com,(392) 639-7843,Boston,MA,Northeast,2021-07-06,True,False
1040,Joseph,Anderson,joseph.anderson1040@example.com,(230) 583-3276,Denver,CO,West,2024-04-06,True,False
1041,Elizabeth,White,elizabeth.white1041@example.com,(874) 563-6567,New York,NY,Northeast,2023-08-10,True,False
1042,Susan,Wilson,susan.wilson1042@example.com,(981) 997-9808,Los Angeles,CA,West,2022-07-11,False,False
1043,David,Jackson,david.jackson1043@example.com,(232) 342-3518,New York,NY,Northeast,2024-05-13,False,False
1044,Charles,Lee,charles.lee1044@example.com,(822) 787-7404,Seattle,WA,West,2024-10-05,False,False
1045,Michael,Gonzalez,michael.gonzalez1045@example.com,(595) 392-8778,Boston,MA,Northeast,2023-12-30,True,False
1046,David,Jackson,david.jackson1046@example.com,(511) 295-3808,Dallas,TX,South,2025-03-02,True,False
1047,Nancy,Moore,nancy.moore1047@example.com,(905) 817-9005,Philadelphia,PA,Northeast,2018-05-12,True,False
1048,Jennifer,Miller,jennifer.miller1048@example.com,(490) 410-4818,Boston,MA,Northeast,2022-04-30,False,False
1049,Nancy,Taylor,nancy.taylor1049@example.com,(258) 577-9495,Boston,MA,Northeast,2023-02-06,True,False
1050,Jennifer,Hernandez,jennifer.hernandez1050@example.com,(600) 360-2814,Denver,CO,West,2022-08-10,True,False
1051,Sarah,Wilson,sarah.wilson1051@example.com,(598) 411-3128,Dallas,TX,South,2018-10-09,True,False
1052,Elizabeth,Wilson,elizabeth.wilson1052@example.com,(686) 362-6084,Denver,CO,West,2025-06-15,True,False
1053,Thomas,Thompson,thomas.thompson1053@example.com,(482) 406-1121,Los Angeles,CA,West,2023-02-23,True,False
1054,Joseph,Williams,joseph.williams1054@example.com,(819) 452-9615,Denver,CO,West,2022-06-24,False,False
1055,Sandra,Jackson,sandra.jackson1055@example.com,(671) 673-1640,Phoenix,AZ,West,2023-07-04,True,False
1056,Elizabeth,Lee,elizabeth.lee1056@example.com,(555) 917-5873,Phoenix,AZ,West,2023-02-13,False,False
1057,Karen,Clark,karen.clark1057@example.com,(625) 455-3942,Seattle,WA,West,2019-12-19,False,False
1058,Joseph,Gonzalez,joseph.gonzalez1058@example.com,(387) 915-2565,Phoenix,AZ,West,2025-05-23,False,False
1059,Matthew,Johnson,matthew.johnson1059@example.com,(480) 843-9810,Chicago,IL,Midwest,2019-10-09,False,False
1060,Nancy,Robinson,nancy.robinson1060@example.com,(943) 939-4559,Boston,MA,Northeast,2025-10-30,False,False
1061,Susan,Harris,susan.harris1061@example.com,(577) 278-2723,Atlanta,GA,South,2019-05-12,False,False
1062,Susan,Anderson,susan.anderson1062@example.com,(412) 718-1731,Philadelphia,PA,Northeast,2020-11-01,False,False
1063,James,Williams,james.williams1063@example.com,(891) 967-8567,Los Angeles,CA,West,2025-10-15,False,False
1064,David,White,david.white1064@example.com,(606) 238-1175,Houston,TX,South,2020-03-07,False,False
1065,Patricia,Thompson,patricia.thompson1065@example.com,(534) 886-8606,Phoenix,AZ,West,2019-07-14,False,False
1066,Joseph,Williams,joseph.williams1066@example.com,(872) 448-8171,Boston,MA,Northeast,2024-02-25,True,False
1067,Jessica,Clark,jessica.clark1067@example.com,(374) 218-2646,Detroit,MI,Midwest,2019-10-23,True,False
1068,Elizabeth,Brown,elizabeth.brown1068@example.com,(372) 279-1183,Atlanta,GA,South,2022-05-20,False,False
1069,John,Anderson,john.anderson1069@example.com,(421) 931-1564,Minneapolis,MN,Midwest,2019-12-30,True,False
1070,Joseph,Thompson,joseph.thompson1070@example.com,(735) 856-2684,New York,NY,Northeast,2025-02-13,False,False
1071,Matthew,Martinez,matthew.martinez1071@example.com,(812) 204-1797,Dallas,TX,South,2018-08-03,False,False
1072,Anthony,Miller,anthony.miller1072@example.com,(583) 444-4276,Phoenix,AZ,West,2020-10-19,True,False
1073,James,Wilson,james.wilson1073@example.com,(545) 396-2035,New York,NY,Northeast,2018-03-01,True,False
1074,Steven,Brown,steven.brown1074@example.com,(371) 941-3736,Seattle,WA,West,2025-06-13,True,False
1075,Susan,Taylor,susan.taylor1075@example.com,(530) 775-4105,Boston,MA,Northeast,2021-09-01,True,False
1076,Sandra,Moore,sandra.moore1076@example.com,(323) 437-4502,Houston,TX,South,2022-10-19,True,False
1077,Barbara,Hernandez,barbara.hernandez1077@example.com,(611) 869-6181,Philadelphia,PA,Northeast,2018-03-03,True,False
1078,Richard,Miller,richard.miller1078@example.com,(267) 873-5562,Dallas,TX,South,2020-06-20,False,False
1079,Mary,Williams,mary.williams1079@example.com,(620) 508-9185,Phoenix,AZ,West,2020-06-14,True,False
1080,Matthew,Moore,matthew.moore1080@example.com,(375) 457-2552,Seattle,WA,West,2024-05-20,False,False
1081,Daniel,Thompson,daniel.thompson1081@example.com,(989) 910-3177,Houston,TX,South,2025-08-08,False,False
1082,Jennifer,Lee,jennifer.lee1082@example.com,(525) 882-8899,Seattle,WA,West,2025-09-17,True,False
1083,David,Smith,david.smith1083@example.com,(659) 591-9372,Miami,FL,South,2024-07-24,True,False
1084,Thomas,Jackson,thomas.jackson1084@example.com,(438) 221-3032,San Francisco,CA,West,2018-02-24,False,False
1085,Linda,White,linda.white1085@example.com,(834) 281-1981,Houston,TX,South,2020-09-24,True,False
1086,Barbara,Thomas,barbara.thomas1086@example.com,(355) 584-4348,Detroit,MI,Midwest,2020-04-07,True,False
1087,Linda,Robinson,linda.robinson1087@example.com,(654) 956-6385,San Francisco,CA,West,2024-09-15,True,False
1088,William,Hernandez,william.hernandez1088@example.com,(733) 624-5726,Los Angeles,CA,West,2018-06-12,True,False
1089,Linda,Ramirez,linda.ramirez1089@example.com,(550) 448-4372,San Francisco,CA,West,2021-09-18,True,False
1090,Sandra,Robinson,sandra.robinson1090@example.com,(903) 912-4644,Los Angeles,CA,West,2020-10-14,False,False
1091,Thomas,Hernandez,thomas.hernandez1091@example.com,(844) 206-2058,Philadelphia,PA,Northeast,2022-12-17,False,False
1092,Robert,Miller,robert.miller1092@example.com,(344) 409-3057,New York,NY,Northeast,2025-02-11,True,False
1093,Jennifer,Jackson,jennifer.jackson1093@example.com,(441) 719-2280,Atlanta,GA,South,2020-04-17,False,False
1094,Lisa,Anderson,lisa.anderson1094@example.com,(938) 402-5012,Detroit,MI,Midwest,2019-11-04,False,False
1095,Jennifer,Martin,jennifer.martin1095@example.com,(492) 790-8344,Chicago,IL,Midwest,2021-05-26,True,False
1096,William,Ramirez,william.ramirez1096@example.com,(281) 568-7524,Seattle,WA,West,2023-05-25,False,False
1097,Jennifer,Thomas,jennifer.thomas1097@example.com,(717) 824-8101,Dallas,TX,South,2022-09-28,True,False
1098,Mark,Sanchez,mark.sanchez1098@example.com,(980) 590-8002,Dallas,TX,South,2018-03-23,True,False
1099,Anthony,Robinson,anthony.robinson1099@example.com,(809) 750-3503,Phoenix,AZ,West,2021-05-14,True,False
1100,William,Gonzalez,william.gonzalez1100@example.com,(664) 490-7146,Dallas,TX,South,2021-06-06,False,False
1101,Robert,Hernandez,robert.hernandez1101@example.com,(400) 358-4106,Philadelphia,PA,Northeast,2023-04-07,True,False
1102,James,Ramirez,james.ramirez1102@example.com,(703) 614-7812,Atlanta,GA,South,2022-03-13,False,False
1103,Lisa,Lopez,lisa.lopez1103@example.com,(515) 856-2167,Houston,TX,South,2023-06-29,False,False
1104,Steven,Johnson,steven.johnson1104@example.com,(594) 779-3660,Phoenix,AZ,West,2019-05-25,True,False
1105,Anthony,Wilson,anthony.wilson1105@example.com,(721) 926-9005,Detroit,MI,Midwest,2021-11-28,False,False
1106,Matthew,Johnson,matthew.johnson1106@example.com,(634) 953-5043,Los Angeles,CA,West,2022-04-28,True,False
1107,Jessica,Johnson,jessica.johnson1107@example.com,(846) 923-1462,Phoenix,AZ,West,2022-01-20,True,False
1108,William,Martin,william.martin1108@example.com,(350) 460-5053,Dallas,TX,South,2025-08-21,True,False
1109,James,Brown,james.brown1109@example.com,(859) 928-7297,Seattle,WA,West,2019-01-14,False,False
1110,Matthew,Jackson,matthew.jackson1110@example.com,(730) 393-7929,Phoenix,AZ,West,2018-11-26,True,False
1111,Mark,Wilson,mark.wilson1111@example.com,(509) 712-9735,Detroit,MI,Midwest,2025-10-04,False,False
1112,Charles,Martinez,charles.martinez1112@example.com,(970) 945-2456,San Francisco,CA,West,2022-08-13,True,False
1113,Daniel,Jackson,daniel.jackson1113@example.com,(346) 475-4432,Seattle,WA,West,2021-11-11,False,False
1114,Matthew,Martinez,matthew.martinez1114@example.com,(703) 201-2587,New York,NY,Northeast,2019-11-21,True,False
1115,Anthony,Thompson,anthony.thompson1115@example.com,(626) 870-5724,Houston,TX,South,2023-11-21,False,False
1116,Jennifer,Garcia,jennifer.garcia1116@example.com,(920) 337-4244,Minneapolis,MN,Midwest,2020-02-03,False,False
1117,Jennifer,Taylor,jennifer.taylor1117@example.com,(780) 417-4041,Boston,MA,Northeast,2023-01-20,True,False
1118,Mary,White,mary.white1118@example.com,(465) 618-8220,Philadelphia,PA,Northeast,2020-02-25,True,False
1119,Margaret,Lee,margaret.lee1119@example.com,(500) 287-7188,Philadelphia,PA,Northeast,2018-11-23,True,False
1120,William,Williams,william.williams1120@example.com,(799) 440-8829,Minneapolis,MN,Midwest,2018-05-02,False,False
1121,Nancy,Harris,nancy.harris1121@example.com,(262) 472-1118,Boston,MA,Northeast,2018-02-08,True,False
1122,Patricia,Miller,patricia.miller1122@example.com,(584) 817-9520,Atlanta,GA,South,2018-01-30,False,False
1123,Sandra,Thomas,sandra.thomas1123@example.com,(818) 639-6514,Dallas,TX,South,2021-10-12,False,False
1124,Nancy,Lewis,nancy.lewis1124@example.com,(445) 569-7528,Minneapolis,MN,Midwest,2021-07-15,False,False
1125,Karen,Johnson,karen.johnson1125@example.com,(302) 203-8486,Minneapolis,MN,Midwest,2021-09-14,False,False
1126,Lisa,Clark,lisa.clark1126@example.com,(226) 816-3013,Phoenix,AZ,West,2019-07-23,False,False
1127,Matthew,Harris,matthew.harris1127@example.com,(577) 662-8785,Denver,CO,West,2020-10-15,False,False
1128,Nancy,Miller,nancy.miller1128@example.com,(529) 217-6901,New York,NY,Northeast,2025-02-26,True,False
1129,Betty,White,betty.white1129@example.com,(654) 439-8938,Minneapolis,MN,Midwest,2025-08-08,False,False
1130,Lisa,Martin,lisa.martin1130@example.com,(556) 638-8800,Seattle,WA,West,2018-11-30,True,False
1131,Lisa,Gonzalez,lisa.gonzalez1131@example.com,(399) 929-3345,Detroit,MI,Midwest,2024-10-22,True,False
1132,John,Thomas,john.thomas1132@example.com,(508) 889-9990,Seattle,WA,West,2018-12-23,False,False
1133,Jennifer,Lewis,jennifer.lewis1133@example.com,(693) 878-9858,Dallas,TX,South,2019-04-19,True,False
1134,Linda,Miller,linda.miller1134@example.com,(916) 291-2728,Philadelphia,PA,Northeast,2025-05-26,False,False
1135,Matthew,Smith,matthew.smith1135@example.com,(592) 984-5593,Philadelphia,PA,Northeast,2021-08-30,True,False
1136,Lisa,Rodriguez,lisa.rodriguez1136@example.com,(886) 326-3224,Los Angeles,CA,West,2023-05-05,False,False
1137,Robert,Sanchez,robert.sanchez1137@example.com,(429) 789-2059,San Francisco,CA,West,2021-09-25,False,False
1138,Richard,Robinson,richard.robinson1138@example.com,(869) 857-8159,San Francisco,CA,West,2022-04-13,True,False
1139,Linda,Rodriguez,linda.rodriguez1139@example.com,(289) 314-2460,Boston,MA,Northeast,2021-04-06,False,False
1140,Lisa,Jackson,lisa.jackson1140@example.com,(962) 318-7025,Phoenix,AZ,West,2020-02-10,True,False
1141,Margaret,Hernandez,margaret.hernandez1141@example.com,(954) 201-6092,Houston,TX,South,2024-06-21,True,False
1142,Charles,Moore,charles.moore1142@example.com,(633) 527-6980,Chicago,IL,Midwest,2022-05-09,True,False
1143,Thomas,Perez,thomas.perez1143@example.com,(427) 309-7476,Miami,FL,South,2024-08-16,True,False
1144,Sarah,Ramirez,sarah.ramirez1144@example.com,(348) 503-4586,Dallas,TX,South,2021-07-18,False,False
1145,Nancy,Anderson,nancy.anderson1145@example.com,(490) 349-1562,Philadelphia,PA,Northeast,2024-09-29,False,False
1146,Elizabeth,Taylor,elizabeth.taylor1146@example.com,(480) 923-8836,San Francisco,CA,West,2019-05-21,True,False
1147,Jessica,Martinez,jessica.martinez1147@example.com,(260) 541-3501,San Francisco,CA,West,2022-03-23,True,False
1148,Margaret,White,margaret.white1148@example.com,(917) 953-1861,Phoenix,AZ,West,2020-07-10,True,False
1149,Margaret,Thomas,margaret.thomas1149@example.com,(506) 875-3608,San Francisco,CA,West,2022-05-24,True,False
1150,Sarah,Gonzalez,sarah.gonzalez1150@example.com,(894) 684-6706,Minneapolis,MN,Midwest,2022-09-27,False,False
1151,Richard,Williams,richard.williams1151@example.com,(489) 913-4196,Atlanta,GA,South,2021-03-05,False,False
1152,Patricia,Jones,patricia.jones1152@example.com,(255) 926-5981,Minneapolis,MN,Midwest,2024-07-05,False,False
1153,Daniel,Garcia,daniel.garcia1153@example.com,(652) 912-8904,Miami,FL,South,2019-07-18,False,False
1154,Steven,Jones,steven.jones1154@example.com,(966) 400-1149,Chicago,IL,Midwest,2020-06-12,False,False
1155,Lisa,Ramirez,lisa.ramirez1155@example.com,(894) 351-7169,Miami,FL,South,2019-02-22,False,False
1156,Nancy,Clark,nancy.clark1156@example.com,(298) 564-8763,Philadelphia,PA,Northeast,2018-08-19,True,False
1157,Mary,Brown,mary.brown1157@example.com,(546) 807-8107,Atlanta,GA,South,2025-04-16,True,False
1158,Daniel,White,daniel.white1158@example.com,(234) 321-4946,Houston,TX,South,2020-09-30,False,False
1159,Jessica,Martinez,jessica.martinez1159@example.com,(376) 868-7150,San Francisco,CA,West,2024-09-07,True,False
1160,Anthony,Anderson,anthony.anderson1160@example.com,(591) 481-8292,Denver,CO,West,2025-04-17,False,False
1161,James,Brown,james.brown1161@example.com,(324) 700-9351,Boston,MA,Northeast,2018-12-05,True,False
1162,James,Jackson,james.jackson1162@example.com,(691) 480-2549,Miami,FL,South,2024-06-03,True,False
1163,Richard,Thomas,richard.thomas1163@example.com,(644) 505-3051,Los Angeles,CA,West,2025-11-18,True,False
1164,David,Williams,david.williams1164@example.com,(389) 615-1323,San Francisco,CA,West,2024-01-11,False,False
1165,Sarah,Clark,sarah.clark1165@example.com,(700) 265-9501,Atlanta,GA,South,2023-12-12,True,False
1166,Anthony,Harris,anthony.harris1166@example.com,(320) 385-3948,Chicago,IL,Midwest,2025-05-21,True,False
1167,Sarah,Anderson,sarah.anderson1167@example.com,(325) 240-3110,Seattle,WA,West,2021-07-11,True,False
1168,Daniel,Garcia,daniel.garcia1168@example.com,(462) 971-1573,Boston,MA,Northeast,2024-04-22,True,False
1169,Patricia,Taylor,patricia.taylor1169@example.com,(757) 375-7931,Detroit,MI,Midwest,2022-01-29,True,False
1170,Linda,Martinez,linda.martinez1170@example.com,(500) 874-9750,New York,NY,Northeast,2023-10-29,False,False
1171,John,Jackson,john.jackson1171@example.com,(520) 735-6769,Dallas,TX,South,2025-10-18,True,False
1172,Matthew,Brown,matthew.brown1172@example.com,(442) 237-4081,Los Angeles,CA,West,2018-07-03,True,False
1173,Elizabeth,Ramirez,elizabeth.ramirez1173@example.com,(337) 816-4539,Denver,CO,West,2020-05-31,False,False
1174,William,Jones,william.jones1174@example.com,(632) 276-5177,San Francisco,CA,West,2024-12-23,False,False
1175,Richard,Lee,richard.lee1175@example.com,(609) 667-2364,Phoenix,AZ,West,2019-10-31,False,False
1176,Nancy,Wilson,nancy.wilson1176@example.com,(748) 408-2156,San Francisco,CA,West,2019-08-10,False,False
1177,Daniel,Thompson,daniel.thompson1177@example.com,(931) 581-9379,Los Angeles,CA,West,2020-02-29,True,False
1178,Susan,Clark,susan.clark1178@example.com,(644) 588-1424,Philadelphia,PA,Northeast,2021-07-19,True,False
1179,Robert,Rodriguez,robert.rodriguez1179@example.com,(312) 900-9984,Boston,MA,Northeast,2023-12-17,False,False
1180,Robert,Hernandez,robert.hernandez1180@example.com,(571) 541-5476,Los Angeles,CA,West,2018-12-31,True,False
1181,Margaret,Sanchez,margaret.sanchez1181@example.com,(210) 300-7179,Chicago,IL,Midwest,2021-01-25,True,False
1182,Richard,Brown,richard.brown1182@example.com,(379) 739-6022,Seattle,WA,West,2019-05-21,False,False
1183,Patricia,Taylor,patricia.taylor1183@example.com,(785) 488-5440,Minneapolis,MN,Midwest,2025-11-09,True,False
1184,Steven,Johnson,steven.johnson1184@example.com,(969) 598-3960,Philadelphia,PA,Northeast,2021-07-26,False,False
1185,Betty,White,betty.white1185@example.com,(764) 808-7597,Los Angeles,CA,West,2023-12-18,False,False
1186,Charles,Jones,charles.jones1186@example.com,(903) 725-3547,Detroit,MI,Midwest,2018-02-08,True,False
1187,John,Gonzalez,john.gonzalez1187@example.com,(254) 942-7064,Miami,FL,South,2020-12-31,True,False
1188,Nancy,Martin,nancy.martin1188@example.com,(668) 387-8191,Houston,TX,South,2025-12-04,False,False
1189,Betty,Anderson,betty.anderson1189@example.com,(482) 638-9529,Atlanta,GA,South,2021-03-20,True,False
1190,Elizabeth,Lee,elizabeth.lee1190@example.com,(512) 616-6123,Denver,CO,West,2018-12-23,True,False
1191,Daniel,Williams,daniel.williams1191@example.com,(295) 369-1940,Boston,MA,Northeast,2020-09-10,True,False
1192,Lisa,Martinez,lisa.martinez1192@example.com,(210) 634-9334,Atlanta,GA,South,2023-07-12,True,False
1193,Jessica,Thomas,jessica.thomas1193@example.com,(893) 745-3042,Atlanta,GA,South,2025-09-07,False,False
1194,James,Martin,james.martin1194@example.com,(931) 635-9754,Chicago,IL,Midwest,2018-01-30,False,False
1195,Linda,White,linda.white1195@example.com,(900) 823-1693,Los Angeles,CA,West,2023-12-04,False,False
1196,Jennifer,Perez,jennifer.perez1196@example.com,(430) 379-2230,Phoenix,AZ,West,2023-11-15,False,False
1197,Mark,Jones,mark.jones1197@example.com,(252) 632-9118,Atlanta,GA,South,2021-12-18,False,False
1198,Jennifer,Lopez,jennifer.lopez1198@example.com,(895) 455-9832,Boston,MA,Northeast,2021-10-16,True,False
1199,Elizabeth,Martinez,elizabeth.martinez1199@example.com,(471) 418-1036,Dallas,TX,South,2021-04-17,False,False
1200,Michael,Robinson,michael.robinson1200@example.com,(727) 236-8586,Detroit,MI,Midwest,2025-03-18,False,False
1201,Mary,Lopez,mary.lopez1201@example.com,(671) 536-5888,New York,NY,Northeast,2024-11-26,False,False
1202,Patricia,Smith,patricia.smith1202@example.com,(611) 563-1145,Minneapolis,MN,Midwest,2020-02-02,True,False
1203,Susan,Thomas,susan.thomas1203@example.com,(741) 726-3518,Chicago,IL,Midwest,2018-12-14,False,False
1204,Patricia,Robinson,patricia.robinson1204@example.com,(359) 987-5098,Dallas,TX,South,2018-01-29,True,False
1205,Jessica,Gonzalez,jessica.gonzalez1205@example.com,(573) 638-3984,Minneapolis,MN,Midwest,2021-05-10,False,False
1206,Patricia,Anderson,patricia.anderson1206@example.com,(365) 343-6795,Los Angeles,CA,West,2022-12-05,False,False
1207,James,Lopez,james.lopez1207@example.com,(313) 394-5667,Phoenix,AZ,West,2020-03-23,True,False
1208,John,Gonzalez,john.gonzalez1208@example.com,(232) 364-4260,Houston,TX,South,2021-09-18,False,False
1209,Nancy,Rodriguez,nancy.rodriguez1209@example.com,(700) 763-9119,Boston,MA,Northeast,2022-09-21,True,False
1210,David,Harris,david.harris1210@example.com,(713) 943-7370,Seattle,WA,West,2022-06-26,True,False
1211,Patricia,Brown,patricia.brown1211@example.com,(329) 359-6638,Seattle,WA,West,2018-03-28,True,False
1212,Anthony,Perez,anthony.perez1212@example.com,(894) 550-8039,Chicago,IL,Midwest,2018-08-02,True,False
1213,Susan,Thomas,susan.thomas1213@example.com,(697) 284-8027,Detroit,MI,Midwest,2021-03-01,True,False
1214,Karen,Jones,karen.jones1214@example.com,(391) 455-5606,San Francisco,CA,West,2023-09-26,True,False
1215,Margaret,Rodriguez,margaret.rodriguez1215@example.com,(882) 639-4250,San Francisco,CA,West,2020-10-10,False,False
1216,Matthew,Sanchez,matthew.sanchez1216@example.com,(917) 947-9230,Seattle,WA,West,2019-02-27,True,False
1217,Michael,Ramirez,michael.ramirez1217@example.com,(849) 352-4758,Miami,FL,South,2025-01-20,True,False
1218,John,Gonzalez,john.gonzalez1218@example.com,(396) 349-7984,New York,NY,Northeast,2021-01-26,True,False
1219,Karen,Miller,karen.miller1219@example.com,(589) 617-9601,Boston,MA,Northeast,2018-07-28,False,False
1220,Matthew,Lee,matthew.lee1220@example.com,(544) 636-8851,Chicago,IL,Midwest,2020-06-27,True,False
1221,Thomas,Wilson,thomas.wilson1221@example.com,(511) 312-5411,Los Angeles,CA,West,2018-07-31,False,False
1222,William,Lopez,william.lopez1222@example.com,(452) 527-1779,San Francisco,CA,West,2022-09-09,True,False
1223,Mary,Smith,mary.smith1223@example.com,(962) 529-4473,New York,NY,Northeast,2025-05-29,False,False
1224,Jessica,Rodriguez,jessica.rodriguez1224@example.com,(303) 641-4028,Phoenix,AZ,West,2024-10-20,False,False
1225,Jessica,Lopez,jessica.lopez1225@example.com,(314) 299-1223,Minneapolis,MN,Midwest,2021-05-31,True,False
1226,David,Lopez,david.lopez1226@example.com,(960) 997-9664,San Francisco,CA,West,2022-01-20,False,False
1227,Linda,Lee,linda.lee1227@example.com,(798) 593-2429,Detroit,MI,Midwest,2020-05-10,True,False
1228,John,Lee,john.lee1228@example.com,(323) 242-4120,San Francisco,CA,West,2024-10-01,True,False
1229,Matthew,Anderson,matthew.anderson1229@example.com,(276) 759-6618,Phoenix,AZ,West,2019-02-09,False,False
1230,Lisa,Thomas,lisa.thomas1230@example.com,(746) 938-3517,Seattle,WA,West,2020-04-07,True,False
1231,John,Miller,john.miller1231@example.com,(928) 458-6690,Houston,TX,South,2024-03-04,False,False
1232,Joseph,Lee,joseph.lee1232@example.com,(646) 269-8910,San Francisco,CA,West,2019-04-26,False,False
1233,Thomas,Robinson,thomas.robinson1233@example.com,(370) 813-5491,Atlanta,GA,South,2018-03-31,True,False
1234,Elizabeth,Johnson,elizabeth.johnson1234@example.com,(910) 394-7512,Miami,FL,South,2018-09-07,False,False
1235,Nancy,Moore,nancy.moore1235@example.com,(276) 369-8172,Denver,CO,West,2023-10-05,False,False
1236,Sarah,Harris,sarah.harris1236@example.com,(821) 478-4390,Houston,TX,South,2022-06-30,True,False
1237,James,Garcia,james.garcia1237@example.com,(806) 913-1145,Miami,FL,South,2020-06-11,False,False
1238,Thomas,Thompson,thomas.thompson1238@example.com,(465) 510-4609,San Francisco,CA,West,2023-11-21,False,False
1239,Matthew,Rodriguez,matthew.rodriguez1239@example.com,(375) 429-1747,Atlanta,GA,South,2019-05-03,True,False
1240,Elizabeth,Johnson,elizabeth.johnson1240@example.com,(484) 336-5430,Los Angeles,CA,West,2019-08-30,True,False
1241,Daniel,Davis,daniel.davis1241@example.com,(747) 318-1022,Denver,CO,West,2020-05-10,False,False
1242,Daniel,Martin,daniel.martin1242@example.com,(285) 922-9999,Minneapolis,MN,Midwest,2021-08-22,False,False
1243,Lisa,Jones,lisa.jones1243@example.com,(501) 532-1938,Houston,TX,South,2024-11-09,True,False
1244,Mark,Lopez,mark.lopez1244@example.com,(380) 462-1256,Chicago,IL,Midwest,2021-02-19,True,False
1245,Lisa,White,lisa.white1245@example.com,(869) 463-4377,San Francisco,CA,West,2022-04-14,False,False
1246,Linda,Hernandez,linda.hernandez1246@example.com,(795) 844-7479,Detroit,MI,Midwest,2020-04-15,True,False
1247,Joseph,Davis,joseph.davis1247@example.com,(577) 351-8848,San Francisco,CA,West,2022-11-13,True,False
1248,Jessica,Garcia,jessica.garcia1248@example.com,(380) 393-9036,Dallas,TX,South,2020-01-28,True,False
1249,Daniel,Martinez,daniel.martinez1249@example.com,(366) 381-7458,New York,NY,Northeast,2021-06-24,True,False
1250,Robert,Jones,robert.jones1250@example.com,(451) 665-7594,Boston,MA,Northeast,2022-10-13,True,False
1251,Lisa,Taylor,lisa.taylor1251@example.com,(817) 302-7191,Philadelphia,PA,Northeast,2018-02-18,False,False
1252,James,Brown,james.brown1252@example.com,(981) 859-1716,Denver,CO,West,2018-02-25,True,False
1253,Linda,Harris,linda.harris1253@example.com,(346) 842-1221,Boston,MA,Northeast,2021-01-01,True,False
1254,Betty,Brown,betty.brown1254@example.com,(924) 287-4314,Atlanta,GA,South,2021-10-18,True,False
1255,Jessica,Harris,jessica.harris1255@example.com,(367) 514-6435,Miami,FL,South,2022-12-25,False,False
1256,John,Davis,john.davis1256@example.com,(908) 473-9906,New York,NY,Northeast,2024-02-05,True,False
1257,James,Clark,james.clark1257@example.com,(757) 503-2680,New York,NY,Northeast,2019-02-26,False,False
1258,John,Smith,john.smith1258@example.com,(224) 432-7998,Phoenix,AZ,West,2020-07-07,False,False
1259,John,Lopez,john.lopez1259@example.com,(431) 900-7303,Los Angeles,CA,West,2021-03-20,True,False
1260,Jessica,Garcia,jessica.garcia1260@example.com,(304) 488-6854,Boston,MA,Northeast,2020-07-08,True,False
1261,Karen,Hernandez,karen.hernandez1261@example.com,(286) 244-3475,Boston,MA,Northeast,2022-01-16,True,False
1262,Susan,Taylor,susan.taylor1262@example.com,(385) 895-7967,Minneapolis,MN,Midwest,2024-09-22,True,False
1263,Steven,Perez,steven.perez1263@example.com,(839) 493-6707,Los Angeles,CA,West,2021-05-20,True,False
1264,William,Robinson,william.robinson1264@example.com,(577) 471-2251,Dallas,TX,South,2025-06-03,True,False
1265,Margaret,Robinson,margaret.robinson1265@example.com,(350) 527-3421,Philadelphia,PA,Northeast,2025-05-10,False,False
1266,Joseph,White,joseph.white1266@example.com,(268) 315-8003,Seattle,WA,West,2023-05-14,False,False
1267,John,Williams,john.williams1267@example.com,(386) 985-7308,Minneapolis,MN,Midwest,2019-06-07,False,False
1268,David,Thomas,david.thomas1268@example.com,(910) 623-6463,Houston,TX,South,2023-05-26,True,False
1269,Betty,Lee,betty.lee1269@example.com,(592) 628-9144,Phoenix,AZ,West,2020-10-04,False,False
1270,Sarah,Moore,sarah.moore1270@example.com,(593) 285-7911,Denver,CO,West,2020-07-31,True,False
1271,Matthew,Williams,matthew.williams1271@example.com,(202) 408-1281,Chicago,IL,Midwest,2022-01-21,False,False
1272,Sarah,Thomas,sarah.thomas1272@example.com,(261) 557-6912,Philadelphia,PA,Northeast,2019-03-28,True,False
1273,Elizabeth,Anderson,elizabeth.anderson1273@example.com,(631) 448-4452,Philadelphia,PA,Northeast,2024-03-08,True,False
1274,Mary,White,mary.white1274@example.com,(912) 920-3344,Philadelphia,PA,Northeast,2019-04-26,False,False
